gender,SeniorCitizen,Partner,Dependents,PhoneService,Contract,PaperlessBilling,MonthlyCharges,Churn
Male,0,Yes,No,No,One year,Yes,44.45,No
Female,0,No,No,Yes,Month-to-month,Yes,75,Yes
Male,0,Yes,Yes,Yes,One year,No,100,Yes
Female,0,No,No,Yes,Month-to-month,No,98.05,No
Female,1,No,No,Yes,Month-to-month,Yes,71.15,Yes
Female,0,No,No,No,Month-to-month,Yes,54.15,Yes
Female,0,Yes,No,Yes,One year,No,63.9,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,69.15,No
Female,0,No,No,Yes,One year,No,64.65,No
Female,0,Yes,Yes,Yes,Two year,Yes,108.75,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,98.85,No
Female,0,Yes,No,Yes,Month-to-month,Yes,49.15,Yes
Female,0,Yes,Yes,Yes,Month-to-month,No,89.6,No
Female,0,No,No,Yes,Month-to-month,Yes,83.25,No
Female,0,Yes,No,Yes,One year,No,70.25,No
Male,0,No,Yes,Yes,Month-to-month,Yes,19.4,Yes
Female,0,Yes,Yes,Yes,Two year,No,24.5,No
Female,1,No,No,Yes,Month-to-month,Yes,79.15,Yes
Male,0,No,Yes,Yes,One year,No,20.1,No
Female,0,Yes,Yes,Yes,One year,Yes,73,No
Female,0,Yes,Yes,Yes,Two year,No,61.4,No
Male,0,No,No,Yes,Month-to-month,Yes,84.3,No
Male,0,Yes,Yes,Yes,Two year,No,19.9,No
Male,0,No,No,Yes,Two year,No,20.4,No
Male,0,No,No,Yes,Month-to-month,No,50.75,No
Male,0,Yes,Yes,Yes,One year,No,20.45,No
Female,0,Yes,Yes,Yes,One year,Yes,75.75,No
Male,0,No,No,Yes,One year,No,65.4,No
Male,1,Yes,No,Yes,Month-to-month,Yes,80.4,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,59.75,No
Male,1,No,No,Yes,Month-to-month,Yes,78.5,No
Female,0,Yes,No,Yes,Month-to-month,Yes,102,Yes
Male,0,No,No,Yes,Month-to-month,No,48.95,No
Female,0,Yes,No,Yes,Month-to-month,Yes,99.65,No
Male,0,No,No,Yes,One year,No,18.25,No
Female,0,No,No,Yes,Month-to-month,No,54.55,No
Female,0,No,No,Yes,Month-to-month,No,20.65,Yes
Male,0,No,Yes,No,One year,No,40.65,No
Female,0,Yes,Yes,Yes,Month-to-month,No,20.45,No
Male,0,Yes,Yes,Yes,One year,No,24.8,No
Female,0,No,No,Yes,Month-to-month,Yes,70.8,Yes
Male,0,No,No,Yes,Month-to-month,Yes,89.05,Yes
Female,0,No,No,Yes,Month-to-month,Yes,96.6,Yes
Male,0,No,No,Yes,One year,Yes,88.8,No
Male,0,No,No,Yes,Two year,Yes,20.05,No
Female,0,Yes,No,Yes,Month-to-month,Yes,104.5,Yes
Male,0,No,No,Yes,Month-to-month,Yes,69.8,No
Female,0,Yes,Yes,Yes,Two year,Yes,77.15,No
Female,0,No,Yes,No,Two year,No,35.05,No
Female,1,No,No,Yes,Two year,Yes,108.1,No
Female,0,Yes,No,Yes,Month-to-month,Yes,84.05,No
Female,0,No,No,Yes,One year,Yes,20.2,No
Female,0,No,No,Yes,Month-to-month,Yes,50.6,Yes
Male,0,No,No,No,Month-to-month,No,49.2,No
Male,0,No,No,Yes,One year,No,24.6,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,71.65,No
Male,0,Yes,Yes,Yes,Two year,Yes,104.9,No
Female,0,No,No,Yes,Month-to-month,Yes,106.5,No
Male,0,No,Yes,Yes,Month-to-month,No,49.35,Yes
Male,0,No,No,Yes,One year,No,75.5,No
Male,0,No,No,Yes,Month-to-month,Yes,94.25,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,68.95,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,58.5,No
Male,0,No,No,Yes,Two year,No,78.9,No
Male,1,No,No,Yes,Month-to-month,Yes,93.85,Yes
Female,1,Yes,No,Yes,One year,Yes,79.2,No
Male,0,Yes,No,Yes,Month-to-month,Yes,109.45,No
Male,0,No,No,Yes,Two year,Yes,59.2,No
Male,0,No,No,No,Month-to-month,No,29.15,No
Male,0,No,No,Yes,Month-to-month,No,20.05,No
Male,0,No,No,Yes,Month-to-month,Yes,76.05,Yes
Male,0,No,No,No,Month-to-month,Yes,24.45,Yes
Female,0,No,No,Yes,Two year,No,66.5,No
Female,0,No,No,Yes,Month-to-month,No,49.55,No
Male,0,No,No,Yes,Month-to-month,Yes,89.35,Yes
Male,0,No,No,Yes,Month-to-month,Yes,73.6,No
Female,0,Yes,No,Yes,Two year,Yes,82.65,No
Male,0,No,No,Yes,Month-to-month,Yes,49,No
Male,0,Yes,No,Yes,Month-to-month,Yes,80.35,Yes
Female,0,No,No,Yes,One year,No,25.2,No
Female,0,No,No,Yes,Month-to-month,No,25.45,No
Female,1,No,No,Yes,Month-to-month,Yes,55.8,Yes
Male,0,Yes,No,Yes,Two year,Yes,110.9,No
Female,0,Yes,No,Yes,Month-to-month,Yes,77.75,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,26.2,No
Female,0,Yes,No,Yes,Two year,No,19.9,No
Male,0,No,No,Yes,Month-to-month,Yes,79.05,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,95,Yes
Female,0,No,No,No,Month-to-month,No,25.2,Yes
Male,1,Yes,Yes,Yes,One year,Yes,80.85,No
Male,1,No,No,Yes,Month-to-month,Yes,98.4,Yes
Male,0,Yes,No,Yes,One year,Yes,56.35,No
Female,0,Yes,Yes,Yes,Two year,No,19.3,No
Male,0,No,No,Yes,Month-to-month,No,50.4,No
Male,1,Yes,Yes,Yes,Two year,No,79.4,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,55.25,No
Male,0,No,No,Yes,One year,No,19.1,No
Female,0,No,Yes,Yes,Month-to-month,Yes,84.05,No
Female,0,Yes,No,Yes,Month-to-month,Yes,105.2,No
Male,1,No,No,Yes,Month-to-month,Yes,101.4,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,89.8,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,75.75,No
Female,0,No,No,Yes,Month-to-month,Yes,95.3,No
Male,0,Yes,No,Yes,Two year,No,109.75,Yes
Male,0,No,No,Yes,Month-to-month,No,19.85,No
Male,0,No,No,Yes,One year,No,19.3,Yes
Male,0,No,No,Yes,Month-to-month,Yes,69.1,No
Female,1,No,No,Yes,Month-to-month,Yes,91.25,Yes
Female,0,No,No,Yes,Month-to-month,No,20.25,No
Male,0,Yes,No,Yes,Month-to-month,Yes,54.75,No
Male,0,No,No,Yes,Month-to-month,Yes,81.45,No
Female,0,No,No,Yes,Month-to-month,Yes,49.1,Yes
Male,0,Yes,No,Yes,One year,Yes,80.2,No
Male,0,No,No,Yes,Month-to-month,Yes,100.3,No
Female,0,No,No,Yes,Month-to-month,No,65.25,Yes
Female,0,No,Yes,Yes,Two year,Yes,90.95,No
Female,1,No,No,Yes,Month-to-month,Yes,85.45,Yes
Male,0,No,No,Yes,Month-to-month,No,20,No
Male,0,Yes,No,Yes,Two year,Yes,94.1,Yes
Male,0,No,No,Yes,Month-to-month,No,79.85,No
Male,1,No,No,Yes,Month-to-month,Yes,71.65,Yes
Female,1,No,No,Yes,Month-to-month,Yes,73.55,No
Male,0,Yes,No,Yes,Month-to-month,Yes,104.65,Yes
Female,0,Yes,Yes,Yes,Month-to-month,No,19.3,No
Male,0,No,No,Yes,One year,No,20.15,No
Male,0,Yes,Yes,Yes,Month-to-month,No,44.55,No
Male,0,No,No,Yes,Month-to-month,Yes,54.45,No
Male,0,No,No,Yes,One year,Yes,19.65,No
Male,0,Yes,Yes,Yes,Two year,Yes,105,No
Male,0,Yes,No,Yes,Two year,Yes,88.7,No
Female,0,No,No,Yes,Month-to-month,Yes,74.25,Yes
Male,1,Yes,Yes,Yes,Two year,Yes,75.15,No
Female,0,No,No,Yes,Two year,No,20.25,No
Female,0,Yes,No,Yes,Two year,Yes,109.1,No
Male,0,No,No,No,One year,Yes,30.75,No
Male,1,Yes,No,Yes,Month-to-month,Yes,112.9,No
Female,1,No,No,Yes,Month-to-month,Yes,74.2,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,94.05,No
Male,0,Yes,No,Yes,Two year,No,78.85,No
Male,0,No,No,Yes,Month-to-month,Yes,55.3,No
Female,0,Yes,Yes,Yes,Two year,No,19.35,No
Female,0,No,No,Yes,One year,No,20.45,No
Female,0,Yes,No,Yes,Two year,No,19.35,No
Male,1,Yes,No,Yes,Month-to-month,Yes,101,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,100.2,Yes
Male,1,Yes,No,Yes,One year,Yes,89.05,Yes
Female,0,Yes,No,Yes,One year,Yes,78.65,No
Male,0,No,No,Yes,Month-to-month,No,74.75,No
Female,0,Yes,Yes,Yes,One year,Yes,70.1,Yes
Female,0,Yes,Yes,Yes,One year,No,19.9,No
Female,0,Yes,No,Yes,One year,No,58.35,No
Female,0,No,No,Yes,One year,Yes,105.65,Yes
Female,0,No,No,Yes,Month-to-month,Yes,100.5,No
Female,0,Yes,Yes,Yes,Month-to-month,No,20.05,No
Male,1,Yes,No,Yes,Two year,No,25.65,No
Male,1,Yes,No,Yes,Month-to-month,Yes,96.5,Yes
Female,0,Yes,No,Yes,Month-to-month,No,95,No
Male,1,Yes,No,Yes,Month-to-month,No,70.85,Yes
Female,0,No,No,Yes,One year,Yes,85.95,Yes
Male,0,No,No,Yes,Month-to-month,Yes,73.9,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,45.45,No
Male,0,No,No,Yes,Month-to-month,Yes,20,No
Female,0,No,No,Yes,Month-to-month,No,49.2,No
Female,0,Yes,No,Yes,Two year,Yes,109.45,Yes
Male,0,Yes,No,Yes,Two year,Yes,83.25,No
Female,0,Yes,Yes,Yes,Two year,Yes,19.25,No
Male,0,No,No,Yes,Month-to-month,Yes,19.65,No
Male,0,No,No,Yes,Month-to-month,No,72.8,No
Female,0,Yes,No,Yes,Month-to-month,Yes,109.65,No
Male,0,Yes,Yes,Yes,Month-to-month,No,65,No
Male,0,Yes,No,Yes,Month-to-month,Yes,114.1,No
Male,0,No,No,Yes,Month-to-month,No,20.65,No
Male,0,No,No,Yes,One year,Yes,86.95,No
Female,0,No,No,Yes,One year,Yes,94.75,No
Male,0,No,Yes,No,Month-to-month,Yes,25.35,No
Female,0,No,Yes,Yes,Two year,Yes,105.45,No
Male,0,Yes,Yes,Yes,Two year,No,25.4,No
Male,0,Yes,No,Yes,Month-to-month,Yes,102.55,No
Female,0,No,No,Yes,Month-to-month,Yes,100.2,Yes
Female,0,No,Yes,Yes,Month-to-month,No,24,No
Female,0,Yes,Yes,Yes,Two year,No,25.6,No
Female,0,Yes,No,Yes,Two year,Yes,73.5,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,74.05,Yes
Male,0,Yes,No,Yes,One year,Yes,98.25,No
Female,0,Yes,No,No,One year,Yes,54.4,No
Male,0,No,No,Yes,Month-to-month,Yes,101.55,Yes
Male,0,Yes,Yes,Yes,Month-to-month,No,103.1,No
Female,0,Yes,Yes,No,Two year,No,34.2,No
Female,0,No,No,Yes,Month-to-month,Yes,43.75,No
Male,1,Yes,Yes,Yes,One year,Yes,111.95,Yes
Male,0,No,No,Yes,Month-to-month,Yes,100.65,No
Female,0,Yes,Yes,No,One year,Yes,55.95,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,116.05,No
Male,0,No,No,Yes,Month-to-month,No,45.75,Yes
Male,0,Yes,Yes,Yes,One year,Yes,82,No
Male,0,Yes,No,Yes,Two year,No,65.15,No
Male,0,No,No,Yes,Month-to-month,Yes,44.8,No
Female,0,No,No,Yes,Month-to-month,Yes,79.8,No
Female,0,Yes,No,Yes,Month-to-month,Yes,88.85,No
Female,0,No,No,Yes,Month-to-month,Yes,74.95,No
Female,1,Yes,No,Yes,One year,Yes,106.85,No
Male,0,No,No,Yes,Month-to-month,No,74.95,Yes
Female,0,No,No,Yes,Month-to-month,No,80.15,Yes
Male,0,No,No,Yes,One year,No,19.3,No
Female,0,Yes,No,Yes,One year,Yes,109.25,Yes
Male,0,Yes,No,Yes,One year,No,56.1,No
Female,0,No,No,Yes,Month-to-month,No,19.7,No
Female,1,No,No,Yes,Month-to-month,Yes,51.3,No
Female,0,Yes,No,Yes,Two year,No,118.6,No
Male,0,Yes,Yes,Yes,Two year,No,24.15,No
Female,0,Yes,Yes,Yes,One year,No,20.3,No
Female,0,Yes,Yes,Yes,Two year,Yes,115.5,No
Female,0,No,No,Yes,One year,No,25.05,No
Female,1,Yes,No,Yes,Month-to-month,Yes,109.1,No
Female,0,Yes,Yes,Yes,One year,No,19.65,No
Male,0,Yes,No,Yes,Two year,Yes,111.3,No
Female,0,No,No,No,Month-to-month,No,29.9,No
Male,0,No,No,Yes,Month-to-month,Yes,80.6,No
Male,0,Yes,Yes,Yes,Month-to-month,No,20.8,No
Female,0,No,No,No,Month-to-month,No,35.2,Yes
Female,0,Yes,No,Yes,Month-to-month,No,78.8,Yes
Male,0,No,No,Yes,Month-to-month,No,89.95,No
Female,1,Yes,No,Yes,Two year,Yes,116.05,No
Male,0,No,No,Yes,Two year,No,19.55,No
Female,0,No,No,Yes,Month-to-month,Yes,106.4,Yes
Male,0,No,No,Yes,Month-to-month,No,49.4,Yes
Female,0,Yes,Yes,Yes,Two year,No,115.25,No
Male,0,Yes,No,Yes,Two year,No,24.8,No
Male,0,No,No,Yes,One year,No,19.9,No
Female,0,Yes,No,Yes,One year,Yes,81.25,No
Male,0,Yes,Yes,Yes,Month-to-month,No,69.95,No
Male,1,No,No,Yes,Month-to-month,No,69.1,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,90.2,Yes
Female,0,No,No,Yes,Month-to-month,Yes,93.55,Yes
Male,0,No,No,Yes,Two year,Yes,86.4,No
Female,0,Yes,No,Yes,Month-to-month,No,66.3,No
Male,1,Yes,No,Yes,Month-to-month,Yes,94.65,No
Male,0,No,No,Yes,Month-to-month,Yes,80.85,Yes
Female,0,Yes,Yes,Yes,One year,Yes,82.05,Yes
Female,0,Yes,No,Yes,One year,No,72.1,No
Male,0,No,No,No,Month-to-month,No,34.7,No
Male,0,Yes,No,Yes,Month-to-month,Yes,20.55,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,95.95,No
Male,0,Yes,Yes,Yes,One year,Yes,44.8,No
Female,0,Yes,Yes,Yes,One year,Yes,109.4,No
Female,0,Yes,No,Yes,Month-to-month,Yes,71.05,No
Female,1,No,No,Yes,Month-to-month,Yes,78.55,Yes
Male,0,No,No,Yes,Month-to-month,No,19.7,No
Female,0,No,Yes,No,One year,No,40.25,No
Female,0,Yes,No,Yes,Two year,No,19.85,No
Male,0,No,No,Yes,Month-to-month,Yes,68.25,No
Female,0,No,No,Yes,Month-to-month,Yes,20.15,No
Female,0,No,No,Yes,Month-to-month,No,50.95,No
Female,0,No,Yes,Yes,Month-to-month,No,78.65,Yes
Male,0,No,No,No,Month-to-month,Yes,25.15,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,20.25,No
Male,0,No,No,Yes,Month-to-month,Yes,42.9,Yes
Male,1,No,No,Yes,Month-to-month,No,44,No
Female,0,Yes,Yes,Yes,One year,No,20.25,No
Female,0,No,No,No,Month-to-month,No,34.25,Yes
Female,0,No,No,No,Month-to-month,No,58.5,Yes
Female,0,No,No,Yes,Month-to-month,No,55.8,No
Female,0,Yes,Yes,Yes,One year,No,88.9,No
Female,0,No,Yes,Yes,Month-to-month,No,57.65,No
Male,1,No,No,Yes,Month-to-month,Yes,96.2,Yes
Male,0,Yes,No,Yes,Two year,No,79.15,No
Female,0,No,No,Yes,Two year,Yes,108.05,No
Female,1,No,No,Yes,Month-to-month,No,74.4,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,94.8,No
Male,0,Yes,No,No,Month-to-month,Yes,45.9,No
Female,0,Yes,No,Yes,Month-to-month,Yes,105.3,Yes
Male,0,Yes,No,Yes,Two year,No,102.6,No
Male,0,Yes,No,Yes,Month-to-month,Yes,73.85,Yes
Male,0,No,No,Yes,One year,Yes,61.35,No
Female,0,No,No,Yes,Month-to-month,No,57.55,No
Female,0,No,No,No,Month-to-month,Yes,29.25,No
Female,1,Yes,No,Yes,Month-to-month,Yes,84.55,Yes
Female,0,No,No,Yes,Two year,No,19.6,No
Female,0,Yes,Yes,Yes,Two year,No,111.75,No
Female,1,Yes,No,Yes,One year,Yes,106.5,No
Male,0,Yes,Yes,Yes,Two year,Yes,107.7,No
Female,0,Yes,No,Yes,One year,No,19.3,No
Female,0,Yes,No,Yes,Two year,No,20.05,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,69.95,No
Male,0,Yes,Yes,Yes,One year,No,63.7,No
Female,0,No,No,Yes,Two year,No,24.75,Yes
Male,0,No,No,Yes,Month-to-month,Yes,50.9,No
Female,0,Yes,Yes,No,One year,Yes,60.4,No
Male,0,Yes,No,Yes,One year,No,79.25,No
Female,1,No,No,Yes,Month-to-month,Yes,85.8,Yes
Female,0,No,No,No,Month-to-month,Yes,24.45,Yes
Male,0,Yes,No,Yes,Two year,Yes,110.1,No
Male,0,No,No,Yes,Month-to-month,No,90.7,No
Male,0,Yes,Yes,Yes,Two year,Yes,25.3,No
Male,0,No,No,Yes,Month-to-month,Yes,105.7,Yes
Female,1,No,No,Yes,Month-to-month,No,85.2,No
Male,0,No,Yes,Yes,Two year,No,24.35,No
Male,0,No,No,No,Month-to-month,Yes,24.25,Yes
Female,0,Yes,Yes,Yes,Two year,No,25.1,No
Male,1,Yes,No,Yes,Month-to-month,Yes,54.55,No
Male,0,Yes,No,Yes,Two year,No,96.6,No
Female,0,No,No,Yes,Month-to-month,Yes,76.5,Yes
Male,0,No,No,Yes,One year,Yes,81.15,No
Female,0,No,Yes,No,Month-to-month,Yes,38.5,No
Male,0,No,No,Yes,Month-to-month,Yes,92.9,No
Female,0,No,No,Yes,Month-to-month,Yes,93.5,Yes
Female,0,No,No,Yes,Two year,No,84.7,No
Female,0,No,Yes,Yes,Two year,No,66,No
Female,1,Yes,No,Yes,One year,Yes,101.5,Yes
Male,0,No,Yes,Yes,Month-to-month,Yes,74.9,Yes
Male,0,No,No,Yes,Two year,No,20.75,No
Female,0,Yes,No,Yes,Two year,Yes,61.45,No
Male,0,Yes,Yes,Yes,Month-to-month,No,54.5,No
Female,1,No,No,Yes,Month-to-month,Yes,69.6,Yes
Female,1,No,No,Yes,Month-to-month,Yes,99.75,No
Male,0,Yes,Yes,Yes,Two year,Yes,109.75,No
Male,0,Yes,Yes,Yes,Two year,Yes,80.85,No
Female,0,No,No,Yes,Two year,No,20.3,No
Male,0,Yes,No,Yes,Two year,Yes,67.8,No
Male,0,No,No,Yes,Month-to-month,Yes,24.05,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,19.8,No
Male,0,Yes,No,Yes,Two year,No,25.7,No
Female,0,Yes,Yes,No,One year,Yes,56.15,No
Male,0,No,No,Yes,Two year,Yes,86.7,No
Female,0,No,No,Yes,Month-to-month,No,20.4,No
Female,0,Yes,Yes,Yes,Two year,Yes,19.65,No
Female,0,No,No,Yes,Month-to-month,No,50.55,Yes
Female,0,No,No,Yes,Month-to-month,Yes,54.35,No
Female,1,No,No,Yes,Month-to-month,No,108.1,No
Female,0,No,No,Yes,One year,No,54.45,No
Female,0,No,No,Yes,Month-to-month,No,45.35,No
Female,0,No,No,Yes,One year,No,59,No
Female,0,Yes,Yes,Yes,One year,No,69.45,No
Male,0,No,No,Yes,Month-to-month,Yes,100.55,Yes
Male,1,Yes,No,No,Two year,Yes,64.95,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,20.5,Yes
Female,0,No,No,Yes,Month-to-month,No,18.85,No
Male,0,No,No,Yes,One year,No,19.8,No
Female,0,No,No,No,Month-to-month,No,25.05,No
Male,0,No,No,Yes,Month-to-month,Yes,74.8,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,114.3,No
Female,0,Yes,No,No,Month-to-month,Yes,24.45,Yes
Male,0,No,No,Yes,Two year,No,109.2,No
Female,0,No,No,No,Two year,No,45.05,No
Female,0,No,Yes,Yes,Month-to-month,Yes,51,No
Female,0,Yes,No,Yes,Two year,Yes,110.45,No
Male,1,Yes,Yes,Yes,Month-to-month,Yes,84.65,No
Male,0,Yes,Yes,Yes,One year,No,60.05,No
Male,0,Yes,Yes,Yes,Month-to-month,No,44.65,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,93.25,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,20.25,No
Female,0,Yes,Yes,Yes,Two year,No,25.45,No
Female,0,No,No,Yes,Two year,No,20.6,No
Male,0,No,No,Yes,Month-to-month,Yes,94.1,No
Male,0,Yes,Yes,No,One year,No,34.8,No
Male,0,No,No,No,Two year,Yes,60.75,No
Male,0,No,No,Yes,Month-to-month,Yes,51.35,No
Male,1,Yes,No,No,Two year,Yes,64.05,No
Female,0,Yes,No,Yes,Two year,Yes,84.8,No
Female,0,No,No,Yes,Month-to-month,Yes,71,Yes
Female,0,No,No,Yes,Month-to-month,Yes,50.15,No
Female,0,Yes,No,Yes,Two year,Yes,94.6,No
Female,0,Yes,Yes,No,Two year,No,59.75,No
Female,1,Yes,No,Yes,One year,No,100.25,No
Male,1,Yes,No,Yes,Month-to-month,Yes,98.9,No
Female,0,Yes,No,Yes,Two year,Yes,97.7,No
Female,1,No,No,No,Month-to-month,Yes,40.3,Yes
Male,1,No,No,Yes,Month-to-month,No,60.25,No
Female,1,No,No,No,Month-to-month,Yes,56.25,No
Male,0,No,No,No,Two year,No,46.2,No
Female,0,No,No,No,Month-to-month,Yes,50.6,Yes
Female,0,Yes,Yes,Yes,Two year,No,24.9,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,84.85,Yes
Female,0,Yes,Yes,Yes,Month-to-month,No,65.7,Yes
Male,0,Yes,Yes,Yes,Two year,No,63.35,No
Female,0,No,No,Yes,Month-to-month,No,50.1,No
Female,0,No,No,Yes,Month-to-month,No,70.5,Yes
Female,0,No,No,Yes,Month-to-month,Yes,94.85,Yes
Female,0,No,No,Yes,Month-to-month,No,50.15,No
Male,0,No,No,Yes,Month-to-month,No,19.75,Yes
Male,0,No,No,Yes,One year,Yes,64.65,No
Female,0,Yes,No,Yes,Two year,Yes,79.6,No
Female,0,Yes,Yes,Yes,One year,Yes,19.5,No
Male,0,Yes,Yes,Yes,Two year,Yes,99.55,No
Male,1,Yes,No,Yes,Month-to-month,Yes,74,No
Female,0,No,No,No,Month-to-month,Yes,38.9,No
Male,1,No,No,Yes,Month-to-month,Yes,79.55,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,65.45,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,98.7,Yes
Male,0,No,No,No,Month-to-month,Yes,46.3,No
Male,0,Yes,No,Yes,Two year,Yes,99.35,No
Female,1,Yes,Yes,Yes,Month-to-month,Yes,95.8,No
Male,0,Yes,Yes,Yes,One year,Yes,67.5,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,78.15,No
Female,0,Yes,Yes,Yes,Two year,No,26.1,No
Female,0,No,No,Yes,Month-to-month,Yes,69.6,Yes
Male,0,Yes,No,Yes,One year,No,84.35,Yes
Female,1,Yes,No,Yes,Month-to-month,Yes,100.2,Yes
Female,0,No,No,Yes,Month-to-month,No,78.05,Yes
Female,0,No,No,No,One year,Yes,40.35,No
Female,0,Yes,No,Yes,Two year,No,79.2,No
Female,0,No,No,Yes,Month-to-month,Yes,20.9,No
Male,0,No,No,Yes,Month-to-month,No,73.6,Yes
Female,0,No,No,Yes,Month-to-month,Yes,74.75,Yes
Female,0,No,Yes,Yes,Month-to-month,No,49.9,No
Female,0,No,No,Yes,Month-to-month,Yes,68.9,No
Female,0,No,No,Yes,Month-to-month,Yes,20.25,No
Female,0,No,No,Yes,Month-to-month,Yes,76,No
Male,0,No,No,Yes,Month-to-month,No,74,No
Male,0,No,No,Yes,Month-to-month,Yes,82.3,No
Female,0,No,No,Yes,Month-to-month,Yes,89.4,No
Male,0,No,Yes,Yes,Month-to-month,Yes,99.15,No
Male,0,No,No,Yes,Month-to-month,Yes,20.2,Yes
Female,0,No,No,No,Month-to-month,No,29.45,No
Male,0,Yes,No,Yes,Two year,No,19.8,No
Male,0,No,No,Yes,Month-to-month,Yes,59.15,No
Male,0,Yes,Yes,Yes,Month-to-month,No,44.75,No
Male,0,Yes,Yes,Yes,Two year,Yes,90.8,No
Male,0,Yes,No,Yes,Month-to-month,Yes,49.55,No
Female,0,Yes,Yes,Yes,Two year,No,106.7,No
Female,1,Yes,No,Yes,Month-to-month,Yes,93.55,Yes
Female,0,Yes,No,Yes,Two year,Yes,94.45,No
Male,0,Yes,Yes,Yes,One year,Yes,19.45,No
Male,0,No,No,No,Month-to-month,Yes,25.05,Yes
Male,0,Yes,No,Yes,Two year,No,67.95,No
Female,0,No,No,Yes,One year,No,65.25,No
Female,0,No,No,Yes,Month-to-month,Yes,99.45,No
Male,0,No,No,Yes,One year,Yes,20.35,No
Female,0,Yes,Yes,Yes,Two year,No,19.95,No
Male,0,Yes,No,Yes,One year,No,77.4,No
Female,0,Yes,Yes,Yes,One year,No,19.7,No
Male,0,Yes,No,Yes,Two year,No,99.7,No
Female,0,No,No,Yes,Month-to-month,No,74.8,No
Male,0,No,No,Yes,One year,Yes,19.15,No
Male,0,Yes,Yes,Yes,One year,No,78.95,No
Male,1,Yes,No,Yes,Month-to-month,Yes,95.55,Yes
Male,0,No,Yes,Yes,One year,No,62.85,No
Male,1,Yes,No,Yes,Month-to-month,No,71.55,No
Female,1,Yes,No,Yes,Month-to-month,Yes,94.95,No
Male,0,Yes,No,Yes,Month-to-month,Yes,86.1,No
Male,0,Yes,Yes,Yes,Month-to-month,No,19.55,No
Male,0,No,Yes,Yes,Two year,Yes,24.8,No
Male,0,No,No,No,Month-to-month,Yes,39.3,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,84.05,No
Female,0,No,No,No,Month-to-month,No,36.25,No
Female,0,No,No,Yes,Month-to-month,Yes,20.25,Yes
Female,0,No,No,No,Month-to-month,Yes,23.9,Yes
Male,0,No,No,Yes,Month-to-month,No,98.6,No
Female,0,Yes,No,Yes,Month-to-month,Yes,103.65,No
Female,0,Yes,Yes,Yes,Two year,Yes,92.9,No
Male,0,Yes,No,Yes,One year,No,19.9,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,20.1,No
Female,0,No,No,Yes,Month-to-month,Yes,85.45,Yes
Male,1,No,No,Yes,Month-to-month,Yes,80.5,No
Female,0,No,No,Yes,One year,No,99.9,Yes
Female,1,No,No,No,Month-to-month,Yes,39.85,No
Female,0,No,No,Yes,One year,No,60.5,No
Male,0,No,No,Yes,Month-to-month,Yes,84.8,Yes
Male,0,No,No,Yes,Month-to-month,No,103.85,No
Female,0,No,No,Yes,Month-to-month,No,67.8,No
Male,0,Yes,No,Yes,Month-to-month,Yes,75.2,Yes
Male,1,Yes,No,Yes,Two year,No,24.85,No
Female,0,No,No,Yes,Month-to-month,No,19.35,No
Male,0,Yes,No,No,Two year,No,49.35,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,89,No
Female,1,No,No,No,Month-to-month,Yes,55,No
Male,0,Yes,No,Yes,Two year,No,76.15,No
Male,0,No,No,Yes,One year,No,20.3,No
Male,0,No,No,Yes,Month-to-month,Yes,74.9,Yes
Female,1,No,No,Yes,Two year,Yes,117.35,No
Male,0,No,No,Yes,Month-to-month,Yes,19.75,No
Male,0,No,No,Yes,Month-to-month,No,45.2,No
Male,0,Yes,Yes,Yes,Two year,No,25.2,No
Female,1,No,No,Yes,Month-to-month,Yes,89.75,No
